r_BonnyLight,r_UpperZakhum,r_BasrahMedium,r_BasrahHeavy,calc_api,calc_sulphur,calc_density,calc_tan,calc_ni,calc_v,calc_yn,calc_yk,calc_ygo,calc_yvgo,calc_yres,calc_visc_50,calc_feedstock_cost,cargo_BonnyLight_api,cargo_UpperZakhum_api,cargo_BasrahMedium_api,cargo_BasrahHeavy_api,cargo_BonnyLight_sulphur,cargo_UpperZakhum_sulphur,cargo_BasrahMedium_sulphur,cargo_BasrahHeavy_sulphur,cargo_BonnyLight_tan,cargo_UpperZakhum_tan,cargo_BasrahMedium_tan,cargo_BasrahHeavy_tan,cargo_BonnyLight_ni,cargo_UpperZakhum_ni,cargo_BasrahMedium_ni,cargo_BasrahHeavy_ni,cargo_BonnyLight_v,cargo_UpperZakhum_v,cargo_BasrahMedium_v,cargo_BasrahHeavy_v,actual_api,actual_sulphur,actual_tan,theoretical_product_value,yield_correction,h2_cost,operating_cost,actual_grm,cdu_preheat_duty,blend_solubility_param,asphaltene_risk,c_api,c_sulphur,c_tan,c_metals_fcc,c_residue,c_visc_cdu,c_asphaltene,c_h2_demand,is_feasible
0.4468337349366057,0.21721686217161973,0.22224084525066612,0.11370855764110825,31.9202336290685,1.7180184327964994,858.6505638814649,0.16653519922550297,9.577119979373327,16.981859940964345,0.1846289174126596,0.13423574396405227,0.2172968759667711,0.2540948615615519,0.20170152050568857,4.654020834245634,78.57669929011243,34.43202520662404,33.70969502961144,28.000669107245674,24.281609399411458,0.000863708913644734,1.777408740681039,3.727645513344724,4.184959699807605,0.27198155607745966,0.04993305183830985,0.13476636398173245,0.1157881789125268,3.1507836557078455,9.159161729843008,15.89883124801964,24.577160900107774,1.2836829277782327,15.579748158788117,31.112385742959766,55.38711025549632,31.691623755591962,1.6907699046588003,0.17549353283362482,92.87579577166503,0.9215921572151439,0.8521480319480353,5.019710083239887,1.145047572981551,765.3997106332774,8.647115511602857,0.03985026348587477,True,True,True,True,True,True,True,True,True
0.08111274674719683,0.45875588804630996,0.33502985502751254,0.12510151017898075,30.795407169264777,2.548607649737906,862.298584721165,0.09675407647423134,12.557941777668027,24.067992530759355,0.1711485815844035,0.13064575128178357,0.21657342958235673,0.2568839382228449,0.21336583922497734,5.966306748355642,75.75930564511414,34.658249170560346,34.76713508121785,27.825217195822702,24.706427983363987,0.29846105742117635,1.8830474583198489,3.7359907424701344,4.122796541419046,0.24064837173343553,0.055831051493872574,0.07123328931188504,0.152848718147281,2.161290094960268,9.597302047010187,15.35873268942255,22.48123542827626,-8.1583172525822,15.508563510372213,38.322742798164306,55.09567686473444,31.17394365175561,2.655504615465473,0.08811935810061014,93.11068018314107,0.8774971941362372,1.3383743261945982,5.082325561815787,-0.47564492830170035,767.5602205056823,8.839316052225024,0.0,True,True,True,True,True,True,True,True,True
0.17934493264733384,0.2067061140450185,0.5601908591698551,0.05375809413779236,30.337924475173672,2.607845201700673,863.0397157588519,0.1212544943422571,12.256355410122888,25.086295802429284,0.1730390725605753,0.132138607809092,0.21644643238622158,0.2538862980825812,0.20794411559856915,6.097459391674972,75.82344494524224,34.20711671877063,35.31443463083622,30.132607777908245,24.521597761851503,0.4076959039360696,2.1842259696234447,3.51966658333828,4.220262936062694,0.22075966770136277,0.05245349921938926,0.09984844123852385,0.1574599829881319,2.8687596148576997,12.096700283951101,15.68617245130389,19.874587299279092,0.29174500462802316,14.621823828330996,31.086271056839173,56.28752892714469,31.632828397249757,2.723169396323877,0.11483351939944271,92.74820785853422,0.8678155622231868,1.3724773757472337,5.0879210663554835,-1.7955052393980986,766.2749517710477,8.852196558086842,0.0066029773302394654,True,True,True,True,True,True,True,True,True
0.17954137923129024,0.29331540183312643,0.45093037620602977,0.07621284272955357,30.73186723901547,2.471235223415321,862.1346206002347,0.11816480812366092,11.959202605885872,23.517352741512873,0.17406855521058892,0.13194149279760073,0.2166783683207561,0.2548257817262275,0.20864034592738503,5.8217025166609035,76.21387767253941,35.21329383663101,32.962620594639525,28.760295850607775,23.382899439129314,-0.11931720838730905,1.7843614350968953,3.4511452847588973,4.108545328921302,0.24625610062968523,0.0580414237835174,0.058604340025590014,0.18158690340320166,1.7537115168756883,10.124143107565079,16.41650999706196,20.891733444163542,-4.338801576607457,10.468396187747484,36.93529904673433,48.24823481293433,30.741655913121615,2.371308475789412,0.1015033346970625,93.17957999376159,0.8785254758030298,1.1951394717978634,5.076032722972666,-0.6244150181640586,766.7858837815862,8.81577250750265,0.02599267481463657,True,True,True,True,True,True,True,True,True
0.3140733009311561,0.37169981599301394,0.19990147097159275,0.11432541210423708,31.908515712929855,1.902590638656785,859.039888567863,0.13775470777053914,10.285850680649569,17.870019279430917,0.18102230524206803,0.13288333283186618,0.21739993687568268,0.25560303145922836,0.20566494581028216,4.874959019566002,78.00752839367846,33.64493751297671,34.217451030264115,28.451954527892013,23.279483000086373,0.2471449699283938,2.027379909962794,3.408652919831201,4.121824387896763,0.3064936765914637,0.06396252801406827,0.13257740393343995,0.16795418564221712,4.894640896929111,6.933239615608332,15.258119926043658,21.050751187335138,1.7521570253473222,14.64746078009821,35.44836930993707,63.16555518824507,31.63462088572315,1.9838223804685093,0.16574019016695207,93.33882748253797,0.9150292632614747,0.9998464797561286,5.031209725383862,1.3691739462181536,766.3508822393286,8.674341928039116,0.029429426528712208,True,True,True,True,True,True,True,True,True
0.4768231948267514,0.20908949979087707,0.22373358445921293,0.09035372092315849,32.17993380999302,1.6168174112272626,857.9372032119146,0.17056401172868516,9.114780900425298,15.604819132780403,0.186482635045764,0.1346305506490341,0.2176163799847797,0.25371296053882825,0.19984727388196538,4.4971974462812785,79.04838664330322,35.801953466040636,34.090332100823744,28.397450394329503,21.9757194789236,0.12910425751503446,1.8574206691995983,3.646491927555622,4.21473029266005,0.22478576734990652,0.1089370917857708,0.09129298338618584,0.12048386399270641,4.445756476428528,8.77699078582685,16.734251052896113,24.213465955702553,3.1991536617645284,6.2678339625827775,42.61424295880148,60.164104240768,32.53818371049261,1.6465863374412266,0.16127214160143247,93.91640386037025,0.9301051360560367,0.8298795140703782,5.011271522144838,2.4625919109249343,765.1758057405298,8.608653029427607,0.0023046956003604444,True,True,True,True,True,True,True,True,True
0.15486585567155725,0.47836979423761933,0.11531126079945063,0.2514530892913728,30.832770158342683,2.3382063608293837,862.1275152863121,0.11391107145437446,12.500707861576915,23.95812531277327,0.17200934322551895,0.13065815746034953,0.2159031004459235,0.25828321062476295,0.21589422351239845,5.712655209314924,75.81274433372184,35.07329589804062,34.97502022312287,28.609476567872107,22.47022989152732,0.12334725655054374,1.947989890758264,3.5249469298204135,4.240135625035546,0.28173838659389494,0.07199023617513546,0.114550914943746,0.08883289772578512,3.1693059050342276,10.253729958991125,13.323658385132033,22.253908449096397,-7.152126405372268,12.844173081352027,35.174218821103665,54.71739790492616,31.111852745229207,2.423623078307771,0.11361592777335192,92.569758268484,0.8862962397327239,1.2215060314671164,5.071198374599458,-0.06122007346382752,766.5721394259376,8.849616015856988,0.23061419228229266,True,True,True,True,True,True,True,True,True
0.0656213443635071,0.3959226296110293,0.22887438207367475,0.30958164395178883,29.50330459823531,2.8161796945131417,865.5474148780036,0.10657828844481014,14.353584482236238,30.35364210624181,0.16484647240760392,0.1296467612499016,0.21452148507430657,0.2584415364316309,0.22118195583526548,6.832779270252348,73.81077039332038,34.45135283598993,33.064881457243324,30.048210499561698,24.06070977262973,0.24514900513534787,1.9720354225129384,3.430670100350264,4.218000487874259,0.27795597940681716,0.005365716939832781,0.031063067518783835,0.14067338661390533,4.771774960158317,8.715293956465436,13.700663898468376,22.140982272317203,2.5125811654310866,15.778082547093806,30.784875511738875,53.9282168572773,29.677898599132394,2.8878684819956364,0.07102369247499055,92.13234334572402,0.8446371693104898,1.4554857149258005,5.1174952195569805,-2.5653496423286795,769.831152267387,9.020094363072477,0.3159144167632971,True,True,True,False,True,True,True,True,False
0.3915785215020415,0.1908750062955243,0.28277662440974227,0.134769847792692,31.305099314881055,1.962801891521041,860.2654974083912,0.16003818052148056,10.490857826992976,20.005331571103884,0.18099704279839285,0.1336594824482594,0.21669933900885363,0.2542263113330797,0.20434376136325863,5.045037337812943,77.60577186819933,35.48769333756379,34.21570843476104,27.826069478490005,23.165439934591642,0.14654285494572145,1.8463961223486798,3.674562315229496,4.005314371751826,0.2434481370796062,0.07572501258734844,0.02444453936285068,0.11170675055372034,4.516903746780452,8.239449871725308,14.754141947659134,21.902754768537744,0.173038030938434,13.227265811321772,31.190513845230125,58.06722229771713,31.41770686328594,1.9886898418803893,0.1317501199302164,93.63716795046486,0.9071280135869061,1.002299680307716,5.039771298207502,1.2930553140941417,766.3354592054416,8.727393220325734,0.1756703598418794,True,True,True,True,True,True,True,True,True
0.3580277969518264,0.19502666593435736,0.18217062051366437,0.2647749166001519,30.51895111070239,2.1447673823512536,862.32431135231,0.16096688671151632,11.761028890711934,24.05364382657139,0.17634121624210247,0.13270334892363134,0.21538229806502954,0.2557566818161729,0.21047927891307877,5.485538708833532,76.27776150347515,35.28861648954699,33.64168866182686,28.36871280024554,23.946419878465548,0.2098808229661348,1.815749598985575,3.677309934660447,4.176378406737652,0.23471040157587694,0.046091528040494344,0.15287150921087725,0.14713610557466755,3.2055867328976086,11.090628597937854,13.840181919891151,24.962782734124282,1.9796927286970056,6.134485565664372,34.038239178039056,59.119347388979186,30.703689335535767,2.2049608360835977,0.1598285728136569,93.22323005682837,0.890957162012794,1.1113002613861331,5.060872465290098,0.607970254946216,767.8974259999322,8.846101424802848,0.7707811895632688,True,True,True,True,True,True,False,True,False
0.2011870755449495,0.3716975963098682,0.22449325894537547,0.2026220691998069,30.754830393718283,2.336377935461081,862.139209566649,0.12410785332799872,12.188584111959612,23.796599303102518,0.17348460669893986,0.13142587573759568,0.21604082473647584,0.2568000493805869,0.21272087908873438,5.691794239802729,76.0333500881805,33.854371055301705,34.32497181263615,28.229130919265334,23.461378515866976,0.09704777152525607,1.7889214411818288,3.3977291182437566,4.126526410787397,0.27781833070777756,0.03342642956132858,0.20369628062649514,0.16371421414705467,3.9854533377395835,9.100843790915766,15.384995145747476,21.68033060001388,3.4753086056622013,8.315164989873125,27.509623125237248,64.21511375316854,30.660614081616977,2.2833551597453243,0.1472185357098345,92.7053227808212,0.8815443129127243,1.1508110005116434,5.070264610638482,-0.5305756251592708,765.9337038850267,8.83774852266349,0.19407947844476967,True,True,True,True,True,True,True,True,True
0.24939423870503186,0.3046046106277037,0.23322265970123954,0.21277849096602502,30.64968447055451,2.2942945195092914,862.2644792633096,0.13561637682034888,12.061306932822301,23.97679945944304,0.17434712266595562,0.13187605108288747,0.21585498782796947,0.25627861180823786,0.21170853628785857,5.652245056580834,76.0928212677176,36.20737185549125,35.12139016841922,29.10341616511987,23.76177294726994,0.37671675845292585,1.8725946334599959,3.594231067855895,4.178776296993032,0.2591596621892837,0.007131516045827679,0.1105949218147519,0.16014639679579762,3.2626055621509806,8.421852602241925,14.490954148914144,21.367875552139225,1.1526025355026617,9.046374038566261,30.943822600108046,56.56760180431787,31.571617631183955,2.391761792155354,0.12667416978201737,94.11698594331153,0.8905753702087573,1.2054479432462983,5.068486320055866,1.4515140683773229,766.9948044672985,8.841727362465068,0.26650435640049663,True,True,True,True,True,True,True,True,True
0.09195881054776689,0.17867911021356297,0.6418740488775009,0.08748803036116937,29.440898822262092,2.9717665790957684,865.4160394206822,0.11033253480523658,13.633219993179802,29.55042750117795,0.1675305341614689,0.1312115100329105,0.21556579733055614,0.25420788359458585,0.21211199302612993,6.969329840036292,74.37205296410303,32.403447402613445,35.37729627435208,29.904873927599343,23.719390188871376,0.11605117672684694,1.9981738854293285,3.6283052589452356,4.3935356734146325,0.2448981297703234,0.041742529897439276,0.14645575515487144,0.13691760204797337,2.6293609574736063,8.439508941108762,14.549208595108485,23.77367127368876,0.908202111205143,7.758638820787505,36.86837982173309,58.71358981489981,30.57129153892609,3.0810006295862475,0.13596385868680996,90.83801164012802,0.8402191418560246,1.5528243173114684,5.122680121185407,-4.723721214423964,767.9716277965537,8.97127122563169,0.0,True,False,True,False,True,True,True,True,False
0.16911610112377673,0.34282169220431175,0.20287141814550025,0.2851907885264113,30.003802974725033,2.542622880045423,864.067428382693,0.12451985268811358,13.282265055589793,27.495470873422445,0.16944378438898502,0.13075326927527764,0.21499297186990274,0.25754144000917745,0.21702508213216057,6.213795015943123,74.86230537816034,35.98954112034452,35.130178721949896,27.611745712859232,24.446112956350426,0.03681560265938838,2.018409233471292,3.7952353544643636,4.088423986211093,0.27414860162009724,0.05651037549866448,0.07792341541089604,0.16270032372686755,-0.21128254937932134,12.253246370230485,14.50571916812497,22.241514543192142,-2.9945351999192322,10.011480213735005,41.488800457028894,56.61162241274765,30.70323843307326,2.634106219175675,0.12794499259839673,91.87791149229434,0.8639139468242516,1.32758953446454,5.092798550196197,-1.9080843195438115,767.5885560958961,8.941736045634501,0.47536605066999144,True,True,True,False,True,True,True,True,False
0.09202522827117991,0.4097602692454561,0.24404811380998567,0.25416638867337843,30.008453815085804,2.670755343717347,864.2374377506613,0.10735410276403036,13.592969017526341,27.835789849958342,0.16769290247527377,0.13014763484182829,0.21522142998952282,0.2578898619728285,0.21814816131509313,6.414083497375877,74.61832961776074,34.73685482005459,32.90974038822701,28.653119783375484,24.548695633740213,0.2030452739364584,2.001584349857777,3.515246192427261,4.123303713545152,0.30878066480729954,0.07307128020223867,0.0527453245485252,0.19244613518694925,3.1870008684490463,8.015267516427132,15.35531514531684,24.10907863500308,-2.1272791722943714,10.697616391083864,34.69092534076981,57.5112708433821,29.913964230290375,2.7447494469135094,0.12014305477737669,94.75363434969086,0.8565739353160932,1.3833537212444087,5.1010144100362735,0.06079571137542672,769.9467936752103,8.94923760508003,0.20855932425496293,True,True,True,False,True,True,True,True,False
0.4935479261623331,0.2783190184044511,0.12934459737772105,0.09878845805549477,32.64864144894328,1.4459546722523844,856.798480894246,0.17026945918692993,8.622118530589878,13.56013916170744,0.18832911979374023,0.1346696700267791,0.2179702386003345,0.2543261293335214,0.19950257819016076,4.265680089192612,79.62471786427713,35.89054852290335,33.42706205933518,28.376215877539646,23.68283306565458,0.02575925658683434,1.750108373745154,3.5400290155652656,4.035593905797073,0.29718986364594646,0.01752644006052012,0.14953644766016477,0.1625985642889452,3.5957331572402906,9.423788285713167,14.988656644822662,21.369524073758036,6.499908765452382,10.307793997890306,31.817151050915236,63.68173997559744,33.02699367153174,1.3563555993656609,0.18695997553673266,94.0660967842967,0.9456661930001242,0.683603222080293,4.998363092694143,3.6484434573355227,765.3549399183411,8.557967376050076,0.0,True,True,True,True,True,True,True,True,True
0.1676631299688441,0.25871932421324995,0.3715606815425722,0.20205686427533373,29.888787229567775,2.6439853961684907,864.264340808726,0.1242516971223325,13.155876758488725,27.651989481989865,0.16985541333173498,0.13123996452412967,0.21531340049243247,0.255957053840797,0.2139975588993085,6.35124453884985,74.92224149996281,36.34041958865256,34.906356802763824,26.807272611643736,23.495728334609268,0.18622413070125704,1.734773542670572,3.6391564309325943,4.0912363876712385,0.2638550606589112,0.03808853725324496,0.09596943252802403,0.1615718932376046,1.513827830560909,9.513162789998631,15.548198804050248,22.259521161865177,3.4752456064632256,8.289860083069769,38.08577907194663,66.25861747516895,29.831899208408352,2.658872198471199,0.12239818380660888,91.01228082831402,0.8617418606633613,1.3400715880294842,5.09846088717134,-2.93168175095594,768.0325593007394,8.935311393492825,0.13345237011526148,True,True,True,False,True,True,True,True,False
0.16959448693735116,0.3549353016335531,0.3052824323416545,0.17018777908744132,30.59356927589802,2.453464476830322,862.5738615417688,0.11825267708430416,12.408566917737886,24.54316593559789,0.1724448641042982,0.1313204761853654,0.21609095893106756,0.25637235900915556,0.21250042919914788,5.879960610858462,75.79645186237468,34.47253741438348,34.504826699452174,29.170158081198274,23.66411807141414,0.3980633093016611,1.6957873075758916,3.7303405453741125,4.018390987523567,0.15859269838734985,0.03571637557910243,0.09362695399994987,0.134420426494121,4.864963538139497,10.760393364225774,14.413672633573198,24.687985063529414,1.8798261816807893,14.319429204947284,38.91380359417613,60.134285005713544,31.025813878060276,2.492092595056528,0.09103282795330467,93.57092837574842,0.8727270497237148,1.25601466790849,5.078583878028883,-0.4691701470360998,767.0776847557553,8.85353522613746,0.08326022608805708,True,True,True,True,True,True,True,True,True
0.35652519956528417,0.3511673784354653,0.17920429806591404,0.11310312393333645,32.08140883646954,1.7933280196455865,858.5170995440074,0.1454919865837745,9.901371381047293,16.869670131017614,0.18271974741657193,0.13329204379798543,0.2175205347746037,0.25534042299161985,0.20429988069044008,4.720458641109021,78.38185293979411,34.519535541885176,33.63728546773307,29.763406639383216,22.915979249402966,0.14427745312180598,1.8431041329184399,3.600092851176258,3.9590503703082613,0.25283597341821357,0.0334960570177545,0.149927139540045,0.15558655848481395,3.2629689387280747,8.510889753493288,12.228677328775296,21.246804357448603,-2.3834286298266507,10.449814641380282,33.63765437110659,54.06964355051194,32.045000889320754,1.7916096713660161,0.14637003202003449,91.12856967086171,0.9136628930152719,0.902971274368472,5.02321469525681,-1.0472463075961276,764.3840438657634,8.6475990800833,0.11874353635062823,True,True,True,True,True,True,True,True,True
0.47615298918485555,0.0901390375852278,0.06768066878601721,0.3660273044438996,30.256894671776784,1.983574211583395,862.7125681074863,0.19006903065009573,11.673044337988753,24.823251443394863,0.17769319085075358,0.133365101342859,0.21453721439385537,0.25579510667119504,0.21085789114422626,5.358237923729807,76.23927776112342,35.2146301827951,32.98354069122331,29.019706744970563,24.786261398224422,-0.05215081516001599,1.9599361972358407,3.5738183577291793,3.826652531225869,0.22988834282181644,0.004917511193073362,0.08963232882036475,0.19648430699165237,4.2286374508326565,8.465408616947983,16.107433516666823,23.454192078549116,1.5567781909295422,6.721848469601408,36.872657969216384,60.83452027545428,30.77717764594486,1.794372723639308,0.18789027855271162,93.99376101573607,0.900035742207059,0.9043638527142112,5.054925384884279,2.3991774599090334,766.4929668175263,8.873598000293224,0.9817514317136793,True,True,True,True,True,True,False,True,False
